,Agenda_issue,Belieftruth_tree,Burnt,Camp_site,Chosen_instrument,Empty,Firefighters,Prevention,Run_number,Thick_forest,Thin_forest
105,2,"[-0.36067, -0.42654, -0.9436, -0.81185, 0.09052, 0.232, -0.691, 0.8, 1.0, -0.102]",2923,1232,12.0,4490,9.999999999999719e-106,0.009999787508808899,16,67,927
106,2,"[-0.36003, -0.42523, -0.9457, -0.8153, 0.09524, 0.213, -0.693, 0.8, 1.0, -0.0998]",2938,1213,12.0,4501,9.999999999999715e-107,0.00999980875792801,16,55,921
107,2,"[-0.35903, -0.42314, -0.94555, -0.81735, 0.09928, 0.2, -0.69, 0.8, 1.0, -0.093]",2917,1200,12.0,4535,9.999999999999713e-108,0.009999827882135208,16,53,930
108,2,"[-0.35808, -0.42163, -0.94875, -0.82165, 0.10548, 0.172, -0.70933, 0.8, 1.0, -0.0904]",2975,1172,12.0,4548,9.999999999999704e-109,0.009999845093921687,16,51,872
109,2,"[-0.36063, -0.42871, -0.94665, -0.8105, 0.08924, 0.245, -0.69933, 0.8, 1.0, -0.0978]",2925,1245,12.0,4511,9.9999999999997e-110,0.009999860584529518,16,55,902
110,2,"[-0.36064, -0.42779, -0.94525, -0.81095, 0.08968, 0.242, -0.69, 0.8, 1.0, -0.0986]",2889,1242,12.0,4507,9.999999999999702e-111,0.009999874526076567,16,55,930
111,2,"[-0.35976, -0.42348, -0.9462, -0.81875, 0.09924, 0.192, -0.69033, 0.8, 1.0, -0.102]",2927,1192,12.0,4490,9.999999999999696e-112,0.00999988707346891,16,49,929
112,2,"[-0.36069, -0.42426, -0.945, -0.81785, 0.09648, 0.196, -0.68833, 0.8, 1.0, -0.1106]",2974,1196,12.0,4447,9.999999999999693e-113,0.00999989836612202,16,55,935
113,2,"[-0.3609, -0.42255, -0.9481, -0.8248, 0.103, 0.152, -0.702, 0.8, 1.0, -0.1234]",3140,1152,12.0,4383,9.999999999999693e-114,0.009999908529509818,16,48,894
114,2,"[-0.36101, -0.42323, -0.9487, -0.82425, 0.10224, 0.157, -0.702, 0.8, 1.0, -0.123]",3160,1157,12.0,4385,9.999999999999687e-115,0.009999917676558836,16,44,894
115,2,"[-0.36141, -0.42698, -0.94805, -0.8169, 0.09408, 0.205, -0.70067, 0.8, 1.0, -0.1152]",3060,1205,12.0,4424,9.999999999999676e-116,0.009999925908902953,16,47,898
116,2,"[-0.36313, -0.43353, -0.9483, -0.8075, 0.08124, 0.266, -0.70733, 0.8, 1.0, -0.1174]",3029,1266,12.0,4413,9.999999999999676e-117,0.009999933318012657,16,52,878
117,2,"[-0.36105, -0.42773, -0.94825, -0.8149, 0.0928, 0.218, -0.703, 0.8, 1.0, -0.1084]",2991,1218,12.0,4458,9.999999999999667e-118,0.009999939986211391,16,48,891
118,2,"[-0.36, -0.42507, -0.94875, -0.8186, 0.0986, 0.196, -0.69833, 0.8, 1.0, -0.103]",2990,1196,12.0,4485,9.999999999999667e-119,0.009999945987590252,16,40,905
119,2,"[-0.35945, -0.4208, -0.95065, -0.82795, 0.10904, 0.135, -0.707, 0.8, 1.0, -0.1126]",3132,1135,12.0,4437,9.999999999999663e-120,0.009999951388831228,16,36,879
120,2,"[-0.35877, -0.4214, -0.9508, -0.82555, 0.108, 0.147, -0.72, 0.8, 1.0, -0.1034]",3101,1147,12.0,4483,9.999999999999658e-121,0.009999956249948105,16,48,840
121,2,"[-0.35868, -0.41988, -0.94845, -0.82605, 0.10868, 0.146, -0.69733, 0.8, 1.0, -0.1024]",3041,1146,12.0,4488,9.999999999999647e-122,0.009999960624953294,16,41,908
122,2,"[-0.35846, -0.42156, -0.9488, -0.8226, 0.10568, 0.164, -0.71467, 0.8, 1.0, -0.0964]",3067,1164,12.0,4518,9.999999999999647e-123,0.009999964562457966,16,56,856
123,2,"[-0.35777, -0.42284, -0.94765, -0.8175, 0.10196, 0.2, -0.701, 0.8, 1.0, -0.0802]",2910,1200,12.0,4599,9.999999999999645e-124,0.009999968106212169,16,50,897
124,2,"[-0.3618, -0.434, -0.94625, -0.80185, 0.07824, 0.304, -0.69267, 0.8, 1.0, -0.0946]",2873,1304,12.0,4527,9.999999999999645e-125,0.009999971295590953,16,51,922
125,2,"[-0.35977, -0.42394, -0.9458, -0.81745, 0.09792, 0.201, -0.68667, 0.8, 1.0, -0.0998]",2932,1201,12.0,4501,9.999999999999645e-126,0.009999974166031857,16,48,940
126,2,"[-0.35854, -0.42102, -0.94655, -0.8216, 0.10452, 0.173, -0.69267, 0.8, 1.0, -0.0946]",2924,1173,12.0,4527,9.999999999999642e-127,0.00999997674942867,16,49,922
127,2,"[-0.35834, -0.41981, -0.9497, -0.82675, 0.11008, 0.138, -0.71567, 0.8, 1.0, -0.1014]",3083,1138,12.0,4493,9.999999999999635e-128,0.009999979074485804,16,51,853
128,2,"[-0.35781, -0.41588, -0.94685, -0.8307, 0.11508, 0.107, -0.71067, 0.8, 1.0, -0.1046]",3133,1107,12.0,4477,9.999999999999635e-129,0.009999981167037224,16,65,868
129,2,"[-0.36018, -0.42521, -0.94405, -0.814, 0.09364, 0.22, -0.687, 0.8, 1.0, -0.0998]",2958,1220,12.0,4501,9.999999999999628e-130,0.009999983050333502,16,60,939
130,2,"[-0.35864, -0.42104, -0.94215, -0.81735, 0.10008, 0.197, -0.67633, 0.8, 1.0, -0.0902]",2872,1197,12.0,4549,9.999999999999624e-131,0.009999984745300151,16,62,971
131,2,"[-0.35623, -0.41705, -0.94295, -0.8213, 0.10884, 0.17, -0.68367, 0.8, 1.0, -0.073]",2834,1170,12.0,4635,9.999999999999624e-132,0.009999986270770136,16,64,949
132,2,"[-0.35397, -0.40965, -0.9435, -0.83215, 0.1242, 0.098, -0.68633, 0.8, 1.0, -0.0684]",2866,1098,12.0,4658,9.999999999999624e-133,0.009999987643693123,16,63,941
133,2,"[-0.35433, -0.40938, -0.9464, -0.8363, 0.12764, 0.074, -0.69467, 0.8, 1.0, -0.0774]",2976,1074,12.0,4613,9.999999999999621e-134,0.009999988879323811,16,52,916
134,2,"[-0.35766, -0.41756, -0.944, -0.8242, 0.10888, 0.154, -0.68067, 0.8, 1.0, -0.0908]",2929,1154,12.0,4546,9.999999999999625e-135,0.00999998999139143,16,54,958
135,2,"[-0.35802, -0.41912, -0.9436, -0.8214, 0.10536, 0.17, -0.686, 0.8, 1.0, -0.0908]",2884,1170,12.0,4546,9.999999999999628e-136,0.009999990992252288,16,62,942
136,2,"[-0.35779, -0.42036, -0.9476, -0.82245, 0.10688, 0.164, -0.70967, 0.8, 1.0, -0.0898]",2967,1164,12.0,4551,9.999999999999628e-137,0.009999991893027058,16,59,871
137,2,"[-0.35859, -0.42264, -0.94935, -0.82125, 0.10408, 0.174, -0.71533, 0.8, 1.0, -0.095]",3028,1174,12.0,4525,9.999999999999624e-138,0.009999992703724352,16,53,854
138,2,"[-0.35977, -0.4248, -0.9504, -0.82035, 0.1008, 0.183, -0.71333, 0.8, 1.0, -0.1042]",3082,1183,12.0,4479,9.999999999999626e-139,0.009999993433351917,16,44,860
139,2,"[-0.35902, -0.4223, -0.9492, -0.82265, 0.1046, 0.167, -0.70733, 0.8, 1.0, -0.1008]",3050,1167,12.0,4496,9.99999999999963e-140,0.009999994090016725,16,46,878
140,2,"[-0.36039, -0.42471, -0.94555, -0.8169, 0.09612, 0.206, -0.681, 0.8, 1.0, -0.1046]",2982,1206,12.0,4477,9.999999999999629e-141,0.009999994681015052,16,44,957
141,2,"[-0.36335, -0.43392, -0.944, -0.80285, 0.07616, 0.299, -0.67267, 0.8, 1.0, -0.111]",2901,1299,12.0,4445,9.999999999999625e-142,0.009999995212913546,16,46,982
142,2,"[-0.36434, -0.43532, -0.94415, -0.8022, 0.07352, 0.298, -0.68967, 0.8, 1.0, -0.122]",2928,1298,12.0,4390,9.999999999999622e-143,0.009999995691622191,16,62,931
143,2,"[-0.36062, -0.42452, -0.9512, -0.8234, 0.10216, 0.163, -0.71767, 0.8, 1.0, -0.1176]",3117,1163,12.0,4412,9.999999999999622e-144,0.009999996122459972,16,43,847
144,2,"[-0.35901, -0.41894, -0.94735, -0.8275, 0.10948, 0.133, -0.7, 0.8, 1.0, -0.1094]",3099,1133,12.0,4453,9.999999999999624e-145,0.009999996510213974,16,51,900
145,2,"[-0.3609, -0.4234, -0.9444, -0.8194, 0.0976, 0.181, -0.69833, 0.8, 1.0, -0.1172]",3042,1181,12.0,4414,9.999999999999624e-146,0.009999996859192577,16,69,905
146,2,"[-0.36143, -0.42338, -0.945, -0.8211, 0.09824, 0.174, -0.68933, 0.8, 1.0, -0.1236]",3089,1174,12.0,4382,9.999999999999617e-147,0.00999999717327332,16,56,932
147,2,"[-0.35801, -0.41675, -0.94475, -0.82725, 0.11124, 0.133, -0.68767, 0.8, 1.0, -0.0996]",3002,1133,12.0,4502,9.999999999999619e-148,0.009999997455945988,16,56,937
148,2,"[-0.35928, -0.42161, -0.94545, -0.8208, 0.10224, 0.18, -0.68033, 0.8, 1.0, -0.1]",2951,1180,12.0,4500,9.999999999999619e-149,0.009999997710351389,16,44,959
149,2,"[-0.35859, -0.42204, -0.9466, -0.8197, 0.10252, 0.183, -0.701, 0.8, 1.0, -0.093]",2942,1183,12.0,4535,9.999999999999616e-150,0.00999999793931625,16,57,897
150,2,"[-0.35733, -0.41768, -0.9484, -0.8277, 0.11304, 0.133, -0.703, 0.8, 1.0, -0.0924]",2987,1133,12.0,4538,9.999999999999613e-151,0.009999998145384624,16,47,891
151,2,"[-0.35797, -0.4205, -0.9478, -0.82275, 0.1068, 0.163, -0.708, 0.8, 1.0, -0.0918]",2988,1163,12.0,4541,9.999999999999616e-152,0.009999998330846162,16,56,876
152,2,"[-0.35959, -0.42486, -0.9482, -0.81765, 0.09848, 0.195, -0.71667, 0.8, 1.0, -0.1002]",3030,1195,12.0,4499,9.999999999999613e-153,0.009999998497761547,16,62,850
153,2,"[-0.35921, -0.42346, -0.95005, -0.82155, 0.10312, 0.172, -0.72, 0.8, 1.0, -0.1018]",3079,1172,12.0,4491,9.999999999999615e-154,0.009999998647985392,16,53,840
154,2,"[-0.35874, -0.42307, -0.94685, -0.8182, 0.10072, 0.194, -0.69967, 0.8, 1.0, -0.0916]",2973,1194,12.0,4542,9.999999999999612e-155,0.009999998783186853,16,54,901
155,2,"[-0.35907, -0.42474, -0.9464, -0.81505, 0.09692, 0.216, -0.69367, 0.8, 1.0, -0.0892]",2894,1216,12.0,4554,9.999999999999609e-156,0.009999998904868168,16,51,919
156,2,"[-0.35827, -0.42004, -0.9464, -0.82285, 0.10632, 0.164, -0.69367, 0.8, 1.0, -0.0942]",2963,1164,12.0,4529,9.999999999999611e-157,0.009999999014381351,16,51,919
157,2,"[-0.35773, -0.41895, -0.94595, -0.8235, 0.10804, 0.158, -0.69567, 0.8, 1.0, -0.0906]",2964,1158,12.0,4547,9.999999999999603e-158,0.009999999112943216,16,56,913
158,2,"[-0.36027, -0.42612, -0.9438, -0.8121, 0.09156, 0.232, -0.68733, 0.8, 1.0, -0.0978]",2914,1232,12.0,4511,9.999999999999606e-159,0.009999999201648894,16,62,938
159,2,"[-0.36128, -0.42821, -0.94645, -0.8126, 0.09004, 0.23, -0.701, 0.8, 1.0, -0.1082]",2986,1230,12.0,4459,9.999999999999604e-160,0.009999999281484005,16,58,897
160,2,"[-0.35964, -0.42477, -0.9459, -0.81565, 0.09636, 0.21, -0.69633, 0.8, 1.0, -0.0968]",2929,1210,12.0,4516,9.999999999999602e-161,0.009999999353335605,16,57,911
161,2,"[-0.35889, -0.42302, -0.9476, -0.81935, 0.10156, 0.186, -0.70567, 0.8, 1.0, -0.0952]",2991,1186,12.0,4524,9.999999999999596e-162,0.009999999418002043,16,55,883
162,2,"[-0.35963, -0.42573, -0.95045, -0.81825, 0.099, 0.194, -0.72267, 0.8, 1.0, -0.1004]",3042,1194,12.0,4498,9.999999999999584e-163,0.009999999476201839,16,53,832
163,2,"[-0.35953, -0.42535, -0.9483, -0.81665, 0.0976, 0.206, -0.70433, 0.8, 1.0, -0.0962]",2988,1206,12.0,4519,9.999999999999581e-164,0.009999999528581655,16,49,887
164,2,"[-0.36128, -0.43043, -0.94605, -0.80775, 0.0852, 0.264, -0.69333, 0.8, 1.0, -0.0994]",2911,1264,12.0,4503,9.999999999999581e-165,0.009999999575723489,16,53,920
165,2,"[-0.36211, -0.43142, -0.94555, -0.80695, 0.08272, 0.269, -0.691, 0.8, 1.0, -0.1066]",2894,1269,12.0,4467,9.999999999999574e-166,0.00999999961815114,16,54,927
166,2,"[-0.35934, -0.42349, -0.9489, -0.8206, 0.10192, 0.18, -0.70733, 0.8, 1.0, -0.1008]",2991,1180,12.0,4496,9.999999999999571e-167,0.009999999656336026,16,48,878
167,2,"[-0.35874, -0.41853, -0.94995, -0.83035, 0.11288, 0.113, -0.72033, 0.8, 1.0, -0.1118]",3142,1113,12.0,4441,9.999999999999565e-168,0.009999999690702423,16,54,839
168,2,"[-0.35962, -0.42142, -0.94885, -0.82525, 0.106, 0.146, -0.716, 0.8, 1.0, -0.1126]",3120,1146,12.0,4437,9.999999999999565e-169,0.00999999972163218,16,57,852
169,2,"[-0.35964, -0.41997, -0.9493, -0.82865, 0.10936, 0.125, -0.714, 0.8, 1.0, -0.1178]",3139,1125,12.0,4411,9.99999999999956e-170,0.009999999749468962,16,52,858
170,2,"[-0.36083, -0.42388, -0.9472, -0.8211, 0.09944, 0.18, -0.686, 0.8, 1.0, -0.1152]",3029,1180,12.0,4424,9.99999999999956e-171,0.009999999774522065,16,38,942
171,2,"[-0.35915, -0.4208, -0.94755, -0.82425, 0.10596, 0.157, -0.69433, 0.8, 1.0, -0.1044]",3006,1157,12.0,4478,9.999999999999549e-172,0.009999999797069859,16,44,917
172,2,"[-0.36015, -0.42158, -0.94715, -0.8243, 0.104, 0.154, -0.69967, 0.8, 1.0, -0.1156]",3081,1154,12.0,4422,9.99999999999955e-173,0.009999999817362873,16,52,901
173,2,"[-0.35962, -0.41982, -0.94795, -0.82755, 0.10832, 0.135, -0.697, 0.8, 1.0, -0.1146]",3097,1135,12.0,4427,9.99999999999954e-174,0.009999999835626586,16,44,909
174,2,"[-0.36072, -0.42672, -0.9492, -0.8172, 0.09576, 0.203, -0.70833, 0.8, 1.0, -0.1088]",3068,1203,12.0,4456,9.999999999999544e-175,0.009999999852063927,16,47,875
175,2,"[-0.36222, -0.43365, -0.94805, -0.8052, 0.08076, 0.282, -0.70367, 0.8, 1.0, -0.1042]",2950,1282,12.0,4479,9.99999999999954e-176,0.009999999866857534,16,50,889
176,2,"[-0.35855, -0.42132, -0.9496, -0.82405, 0.10696, 0.159, -0.706, 0.8, 1.0, -0.0978]",2979,1159,12.0,4511,9.999999999999537e-177,0.009999999880171782,16,42,882
177,2,"[-0.35905, -0.42142, -0.949, -0.82425, 0.10616, 0.155, -0.71, 0.8, 1.0, -0.1042]",3064,1155,12.0,4479,9.999999999999537e-178,0.009999999892154603,16,50,870
178,2,"[-0.35993, -0.42483, -0.9511, -0.8213, 0.10144, 0.178, -0.714, 0.8, 1.0, -0.1068]",3071,1178,12.0,4466,9.999999999999539e-179,0.009999999902939143,16,40,858
179,2,"[-0.35901, -0.42018, -0.9512, -0.82885, 0.11084, 0.13, -0.70767, 0.8, 1.0, -0.1092]",3118,1130,12.0,4454,9.999999999999531e-180,0.00999999991264523,16,33,877
180,2,"[-0.3605, -0.42545, -0.9483, -0.8184, 0.0974, 0.198, -0.69333, 0.8, 1.0, -0.1074]",3038,1198,12.0,4463,9.99999999999952e-181,0.009999999921380707,16,38,920
181,2,"[-0.36024, -0.4249, -0.94575, -0.81645, 0.09596, 0.21, -0.67933, 0.8, 1.0, -0.102]",2974,1210,12.0,4490,9.999999999999523e-182,0.009999999929242637,16,41,962
182,2,"[-0.36216, -0.43023, -0.94495, -0.8088, 0.08448, 0.256, -0.689, 0.8, 1.0, -0.1104]",2938,1256,12.0,4448,9.999999999999526e-183,0.009999999936318373,16,56,933
183,2,"[-0.36331, -0.43346, -0.94185, -0.80155, 0.07492, 0.302, -0.67533, 0.8, 1.0, -0.1108]",2854,1302,12.0,4446,9.999999999999526e-184,0.009999999942686535,16,63,974
184,2,"[-0.3615, -0.42595, -0.94425, -0.81535, 0.09236, 0.209, -0.69433, 0.8, 1.0, -0.116]",2967,1209,12.0,4420,9.999999999999528e-185,0.009999999948417881,16,66,917
185,2,"[-0.35945, -0.4199, -0.94875, -0.82785, 0.10896, 0.129, -0.71433, 0.8, 1.0, -0.115]",3139,1129,12.0,4425,9.99999999999952e-186,0.009999999953576094,16,56,857
186,2,"[-0.36128, -0.42688, -0.94875, -0.81755, 0.095, 0.195, -0.72233, 0.8, 1.0, -0.1172]",3122,1195,12.0,4414,9.999999999999513e-187,0.009999999958218484,16,64,833
187,2,"[-0.35814, -0.41644, -0.9508, -0.8342, 0.11792, 0.092, -0.712, 0.8, 1.0, -0.1104]",3168,1092,12.0,4448,9.999999999999515e-188,0.009999999962396635,16,40,864
188,2,"[-0.35734, -0.41561, -0.94655, -0.83, 0.11532, 0.121, -0.68067, 0.8, 1.0, -0.095]",2998,1121,12.0,4525,9.999999999999518e-189,0.009999999966156971,16,37,958
189,2,"[-0.35975, -0.4261, -0.9458, -0.8131, 0.0936, 0.232, -0.68067, 0.8, 1.0, -0.0916]",2876,1232,12.0,4542,9.999999999999508e-190,0.009999999969541274,16,42,958
190,2,"[-0.35835, -0.42216, -0.94735, -0.81975, 0.10304, 0.185, -0.699, 0.8, 1.0, -0.0898]",2929,1185,12.0,4551,9.999999999999504e-191,0.009999999972587147,16,50,903
191,2,"[-0.35986, -0.42804, -0.95015, -0.8138, 0.09408, 0.226, -0.71367, 0.8, 1.0, -0.0944]",2999,1226,12.0,4528,9.999999999999502e-192,0.009999999975328432,16,46,859
192,2,"[-0.36179, -0.43157, -0.9493, -0.80975, 0.08616, 0.254, -0.705, 0.8, 1.0, -0.1066]",2978,1254,12.0,4467,9.999999999999499e-193,0.009999999977795588,16,43,885
193,2,"[-0.36075, -0.4263, -0.95155, -0.82045, 0.09896, 0.184, -0.716, 0.8, 1.0, -0.1134]",3110,1184,12.0,4433,9.999999999999487e-194,0.00999999998001603,16,39,852
194,2,"[-0.35864, -0.42222, -0.9512, -0.82405, 0.10676, 0.16, -0.71367, 0.8, 1.0, -0.0984]",3078,1160,12.0,4508,9.999999999999485e-195,0.009999999982014427,16,39,859
195,2,"[-0.35777, -0.41772, -0.95015, -0.83025, 0.11472, 0.118, -0.70867, 0.8, 1.0, -0.1002]",3121,1118,12.0,4499,9.999999999999488e-196,0.009999999983812985,16,41,874
196,2,"[-0.35889, -0.41985, -0.94745, -0.82555, 0.10776, 0.148, -0.69467, 0.8, 1.0, -0.1042]",3077,1148,12.0,4479,9.99999999999948e-197,0.009999999985431687,16,45,916
197,2,"[-0.35933, -0.42414, -0.94635, -0.81675, 0.09808, 0.207, -0.68633, 0.8, 1.0, -0.0938]",2917,1207,12.0,4531,9.99999999999948e-198,0.009999999986888518,16,44,941
198,2,"[-0.35891, -0.42456, -0.9482, -0.8169, 0.09908, 0.207, -0.69567, 0.8, 1.0, -0.0894]",2923,1207,12.0,4553,9.999999999999483e-199,0.009999999988199667,16,41,913
199,2,"[-0.35665, -0.41725, -0.9477, -0.8265, 0.1132, 0.14, -0.70133, 0.8, 1.0, -0.084]",2962,1140,12.0,4580,9.999999999999472e-200,0.0099999999893797,16,50,896
200,2,"[-0.35786, -0.42113, -0.9479, -0.82135, 0.10564, 0.175, -0.70067, 0.8, 1.0, -0.0872]",2940,1175,12.0,4564,9.999999999999472e-201,0.009999999990441731,16,48,898
201,2,"[-0.3586, -0.4221, -0.9464, -0.8194, 0.1022, 0.185, -0.69967, 0.8, 1.0, -0.0926]",2970,1185,12.0,4537,9.999999999999472e-202,0.009999999991397559,16,57,901
202,2,"[-0.36065, -0.42765, -0.94375, -0.80975, 0.08844, 0.246, -0.692, 0.8, 1.0, -0.0984]",2896,1246,12.0,4508,9.999999999999461e-203,0.009999999992257803,16,67,924
203,2,"[-0.36028, -0.42568, -0.947, -0.8162, 0.09564, 0.205, -0.70767, 0.8, 1.0, -0.1046]",2965,1205,12.0,4477,9.999999999999456e-204,0.009999999993032022,16,61,877
204,2,"[-0.35904, -0.42274, -0.9506, -0.8232, 0.10512, 0.161, -0.72367, 0.8, 1.0, -0.1028]",3083,1161,12.0,4486,9.999999999999456e-205,0.00999999999372882,16,53,829
205,2,"[-0.35868, -0.42133, -0.9491, -0.8238, 0.10644, 0.152, -0.72867, 0.8, 1.0, -0.1022]",3123,1152,12.0,4489,9.99999999999946e-206,0.009999999994355939,16,68,814
206,2,"[-0.35932, -0.42178, -0.94975, -0.82485, 0.1062, 0.147, -0.727, 0.8, 1.0, -0.1096]",3129,1147,12.0,4452,9.999999999999462e-207,0.009999999994920345,16,62,819
207,2,"[-0.35781, -0.41793, -0.94915, -0.8289, 0.11328, 0.125, -0.708, 0.8, 1.0, -0.0992]",3079,1125,12.0,4504,9.999999999999465e-208,0.00999999999542831,16,47,876
208,2,"[-0.35794, -0.41954, -0.94465, -0.82145, 0.10556, 0.174, -0.68, 0.8, 1.0, -0.0884]",2907,1174,12.0,4558,9.999999999999465e-209,0.009999999995885479,16,49,960
209,2,"[-0.35835, -0.42, -0.94495, -0.82165, 0.10496, 0.172, -0.684, 0.8, 1.0, -0.093]",2932,1172,12.0,4535,9.999999999999463e-210,0.009999999996296931,16,51,948
210,2,"[-0.35986, -0.42491, -0.9463, -0.8162, 0.09648, 0.206, -0.7, 0.8, 1.0, -0.1]",2967,1206,12.0,4500,9.99999999999946e-211,0.009999999996667237,16,58,900
211,2,"[-0.35976, -0.42413, -0.9489, -0.82015, 0.10064, 0.185, -0.70133, 0.8, 1.0, -0.1034]",2980,1185,12.0,4483,9.99999999999945e-212,0.009999999997000514,16,42,896
212,2,"[-0.35847, -0.42119, -0.9505, -0.82505, 0.10812, 0.151, -0.716, 0.8, 1.0, -0.0992]",3061,1151,12.0,4504,9.999999999999452e-213,0.009999999997300463,16,46,852
213,2,"[-0.35608, -0.41373, -0.9483, -0.833, 0.12084, 0.099, -0.69833, 0.8, 1.0, -0.0882]",3004,1099,12.0,4559,9.999999999999452e-214,0.009999999997570418,16,43,905
214,2,"[-0.35916, -0.42033, -0.94375, -0.8214, 0.10308, 0.169, -0.69, 0.8, 1.0, -0.1026]",2998,1169,12.0,4487,9.999999999999449e-215,0.009999999997813376,16,65,930
215,2,"[-0.35904, -0.41904, -0.9468, -0.8268, 0.10872, 0.14, -0.68933, 0.8, 1.0, -0.1076]",3060,1140,12.0,4462,9.999999999999443e-216,0.009999999998032038,16,44,932
216,2,"[-0.35943, -0.42131, -0.9439, -0.82015, 0.10128, 0.184, -0.671, 0.8, 1.0, -0.1006]",2933,1184,12.0,4497,9.99999999999944e-217,0.009999999998228834,16,45,987
217,2,"[-0.35752, -0.41825, -0.9455, -0.82405, 0.109, 0.156, -0.68767, 0.8, 1.0, -0.0888]",2941,1156,12.0,4556,9.999999999999443e-218,0.00999999999840595,16,51,937
218,2,"[-0.35784, -0.42322, -0.94695, -0.8162, 0.10052, 0.207, -0.70133, 0.8, 1.0, -0.0794]",2874,1207,12.0,4603,9.999999999999439e-219,0.009999999998565356,16,55,896
219,2,"[-0.35703, -0.42296, -0.9494, -0.81755, 0.10348, 0.197, -0.72067, 0.8, 1.0, -0.074]",2918,1197,12.0,4630,9.999999999999434e-220,0.009999999998708821,16,58,838
220,2,"[-0.35562, -0.41769, -0.94755, -0.8234, 0.11216, 0.156, -0.71433, 0.8, 1.0, -0.0704]",2880,1156,12.0,4648,9.999999999999428e-221,0.009999999998837938,16,64,857
221,2,"[-0.35627, -0.41912, -0.94615, -0.82045, 0.10792, 0.172, -0.716, 0.8, 1.0, -0.0734]",2895,1172,12.0,4633,9.999999999999424e-222,0.009999999998954144,16,75,852
222,2,"[-0.35801, -0.42204, -0.9472, -0.81915, 0.10312, 0.182, -0.719, 0.8, 1.0, -0.0882]",2959,1182,12.0,4559,9.999999999999422e-223,0.00999999999905873,16,71,843
223,2,"[-0.35653, -0.41561, -0.95065, -0.8325, 0.11944, 0.099, -0.724, 0.8, 1.0, -0.0932]",3103,1099,12.0,4534,9.999999999999412e-224,0.009999999999152857,16,53,828
224,2,"[-0.35759, -0.41959, -0.9497, -0.8257, 0.11052, 0.147, -0.70967, 0.8, 1.0, -0.0914]",3061,1147,12.0,4543,9.999999999999412e-225,0.00999999999923757,16,45,871
225,2,"[-0.35953, -0.42505, -0.9475, -0.81645, 0.0974, 0.208, -0.697, 0.8, 1.0, -0.0956]",2998,1208,12.0,4522,9.999999999999415e-226,0.009999999999313813,16,47,909
226,2,"[-0.36053, -0.42993, -0.9461, -0.8073, 0.08624, 0.267, -0.69367, 0.8, 1.0, -0.0912]",2869,1267,12.0,4544,9.999999999999409e-227,0.009999999999382432,16,53,919
227,2,"[-0.3574, -0.41892, -0.945, -0.82195, 0.10716, 0.169, -0.68733, 0.8, 1.0, -0.0844]",2876,1169,12.0,4578,9.999999999999412e-228,0.009999999999444188,16,54,938
228,2,"[-0.35715, -0.41829, -0.94675, -0.82445, 0.11016, 0.153, -0.697, 0.8, 1.0, -0.0858]",2949,1153,12.0,4571,9.99999999999941e-229,0.009999999999499768,16,52,909
229,2,"[-0.35813, -0.4211, -0.94865, -0.8227, 0.10644, 0.168, -0.69967, 0.8, 1.0, -0.0914]",2985,1168,12.0,4543,9.999999999999413e-230,0.009999999999549791,16,42,901
230,2,"[-0.36018, -0.42891, -0.94945, -0.812, 0.09164, 0.236, -0.715, 0.8, 1.0, -0.0954]",3000,1236,12.0,4523,9.999999999999402e-231,0.009999999999594812,16,52,855
231,2,"[-0.36027, -0.42947, -0.9471, -0.8087, 0.08816, 0.257, -0.70233, 0.8, 1.0, -0.0912]",2905,1257,12.0,4544,9.999999999999402e-232,0.009999999999635332,16,55,893
232,2,"[-0.35834, -0.42109, -0.9451, -0.8196, 0.10292, 0.183, -0.693, 0.8, 1.0, -0.0906]",2912,1183,12.0,4547,9.999999999999405e-233,0.0099999999996718,16,59,921
233,2,"[-0.35846, -0.42126, -0.9462, -0.8206, 0.10368, 0.176, -0.70133, 0.8, 1.0, -0.0936]",2941,1176,12.0,4532,9.999999999999408e-234,0.00999999999970462,16,60,896
234,2,"[-0.35606, -0.41104, -0.94855, -0.8386, 0.12648, 0.059, -0.708, 0.8, 1.0, -0.0984]",3100,1059,12.0,4508,9.999999999999402e-235,0.009999999999734159,16,51,876
235,2,"[-0.35994, -0.42363, -0.94715, -0.81975, 0.09988, 0.183, -0.70367, 0.8, 1.0, -0.1064]",3059,1183,12.0,4468,9.999999999999399e-236,0.009999999999760744,16,56,889
236,2,"[-0.36091, -0.42673, -0.94475, -0.8131, 0.09128, 0.226, -0.69167, 0.8, 1.0, -0.1056]",2962,1226,12.0,4472,9.999999999999402e-237,0.009999999999784669,16,60,925
237,2,"[-0.35883, -0.41986, -0.94355, -0.8215, 0.10384, 0.171, -0.68067, 0.8, 1.0, -0.0984]",2916,1171,12.0,4508,9.999999999999402e-238,0.009999999999806202,16,57,958
238,2,"[-0.35767, -0.41904, -0.9446, -0.82185, 0.10652, 0.166, -0.69567, 0.8, 1.0, -0.0884]",2925,1166,12.0,4558,9.9999999999994e-239,0.009999999999825582,16,65,913
239,2,"[-0.35525, -0.41224, -0.94905, -0.83505, 0.12456, 0.082, -0.71333, 0.8, 1.0, -0.0846]",3060,1082,12.0,4577,9.9999999999994e-240,0.009999999999843023,16,53,860
240,2,"[-0.3582, -0.42117, -0.9483, -0.82235, 0.10596, 0.168, -0.70433, 0.8, 1.0, -0.0924]",3029,1168,12.0,4538,9.999999999999398e-241,0.00999999999985872,16,49,887
