Step,ElectorateID,Run_number,Belieftree,Affiliation
4,1,16,"[[-0.35402220270617285, 1, 0.79838002499456207], [-0.38414982078683124, -0.04221, 0.20161997500543782], [-0.92749117267489711, 0.4691, 0.35913347098906734], [-0.86729257823868311, 1, 0.48017435459696184], [0.15918656474074075, -0.46571, 0.16069217441397085], [-0.16170934255144034, 0.89925, 0.40361607697451662], [-0.65480719250699593, 0.11205, 0.29173209493120478], [0.95999141652016462, 0.75631, 0.077485621730594686], [0.99764165035720165, 0.95557, 0.016005132136525702], [-0.30045538828641971, 0.25461, 0.2111610742271581]]",1
4,2,16,"[[-0.35381274290000003, 1, 0.49896450799935355], [-0.38406182899999997, 0.97537, 0.50103549200064657], [-0.92671038119999993, 0.96198, 0.66004819900098488], [-0.86622044799999998, -0.72175, 0.050488666623419248], [0.1585777042, 0.98686, 0.2894631343755959], [-0.15321417639999999, -0.93364, 0.12708060152899547], [-0.64670833350000001, -0.23562, 0.066939549055091391], [0.95998082819999997, -0.95718, 0.31218079144489647], [0.99850414470000004, -0.98553, 0.32307010472755715], [-0.29478854310000002, 0.75369, 0.17072895324345952]]",2
5,0,16,"[[-0.35127133294753088, 0.01174, 0.21177592049005828], [-0.39273807377400549, 0.95838, 0.78822407950994178], [-0.91251102752057611, 1, 0.84009068149182875], [-0.82956043231310006, -0.55028, 0.12267688150975672], [0.12701838091563786, 0.21178, 0.037232436998414373], [0.10498982167352539, -0.51488, 0.12832518241781268], [-0.51064359010631, 0.87991, 0.28787180287366754], [0.95998571266289434, 0.29341, 0.13799421577229326], [0.99933311106824418, -0.44717, 0.29945444850762598], [-0.20184098079561041, -0.9088, 0.14635435042860051]]",0
5,1,16,"[[-0.35112562702748973, 1, 0.79382923867215149], [-0.39311997610491084, -0.04221, 0.20617076132784851], [-0.91185548968998631, 0.4691, 0.36339537333451843], [-0.82786567709849102, 1, 0.48099879763950593], [0.12561487529876544, -0.46571, 0.15560582902597561], [0.11710542099314133, 0.89925, 0.3729656764100831], [-0.50359362566759946, 0.11205, 0.29356968959144158], [0.95999885553602193, 0.75631, 0.097129039593486635], [0.99965088671429347, 0.95557, 0.021019972740881878], [-0.19692738510485597, 0.25461, 0.21531562166410673]]",1
5,2,16,"[[-0.35099327428999999, 1, 0.4967216741973704], [-0.39345618290000001, 0.97537, 0.50327832580262954], [-0.91117603812000003, 0.96198, 0.65950501876587475], [-0.82624204479999996, -0.72175, 0.03678979570536655], [0.12426277042, 0.98686, 0.3037051855287588], [0.12867858235999999, -0.93364, 0.17211183045308573], [-0.49696783334999994, -0.23562, 0.042342339416569903], [0.95999808281999999, -0.95718, 0.31061212202994992], [0.99981441446999997, -0.98553, 0.32165610856126886], [-0.19237885430999996, 0.75369, 0.15327759953912568]]",2
6,0,16,"[[-0.35354522215792178, 0.01174, 0.2108635439021751], [-0.40866467896233427, 0.95838, 0.78913645609782479], [-0.91429350458676262, 1, 0.83854484993043954], [-0.80405173871885005, -0.55028, 0.11116319626572709], [0.096969730152606307, 0.21178, 0.050291953803833507], [0.2841649702789209, -0.51488, 0.15921347592574345], [-0.49510726501771835, 0.87991, 0.27397866999270609], [0.94666428544381565, 0.29341, 0.13016399491582087], [0.99988885184470733, -0.44717, 0.2883332956728194], [-0.1644734967992684, -0.9088, 0.14831056349291027]]",0
6,1,16,"[[-0.35361675027033196, 1, 0.78663916608752338], [-0.4093526634806548, -0.04221, 0.21336083391247654], [-0.91427739862533153, 0.4691, 0.36914935058480852], [-0.80280542361313223, 1, 0.48107223091751627], [0.095580650039835388, -0.46571, 0.14977841849767529], [0.29294738946575216, 0.89925, 0.32543747318552518], [-0.49354581675567993, 0.11205, 0.32505809632426164], [0.94613318073813624, 0.75631, 0.1018890158447847], [0.99995345156190585, 0.95557, 0.023823150480634273], [-0.16232365134731414, 0.25461, 0.22379226416479409]]",1
6,2,16,"[[-0.35369932742900001, 1, 0.49421680062487483], [-0.41001061829000002, 0.97537, 0.50578319937512506], [-0.91430260381200001, 0.96198, 0.65862635770062605], [-0.80167920448000007, -0.72175, 0.028057330336920712], [0.094290277042000006, 0.98686, 0.31331631196245313], [0.30086785823599999, -0.93364, 0.19614342735903614], [-0.49249678333499997, -0.23562, 0.040813586042527585], [0.94559980828199997, -0.95718, 0.3023210833500044], [0.99998144144699996, -0.98553, 0.31546580816624081], [-0.160537885431, 0.75369, 0.14525609508219114]]",2
7,0,16,"[[-0.35211587035965364, 0.01174, 0.21007784262847248], [-0.40976911316038905, 0.95838, 0.7899221573715276], [-0.92825725076446042, 1, 0.84056699269268376], [-0.81296695645314165, -0.55028, 0.11451064681223028], [0.10872828835876772, 0.21178, 0.044922360495085849], [0.23236082837982014, -0.51488, 0.14827137591824768], [-0.5652928775029531, 0.87991, 0.28676460250838254], [0.93244404757396926, 0.29341, 0.12680042884947665], [0.99998147530745118, -0.44717, 0.28715125332644698], [-0.14774558279987807, -0.9088, 0.15101233939744613]]",0
7,1,16,"[[-0.35206823336937759, 1, 0.78619439583167616], [-0.40990502179742067, -0.04221, 0.21380560416832387], [-0.92881365315004427, 0.4691, 0.36925238990740195], [-0.81315738981508423, 1, 0.47893709168575155], [0.10901342000531138, -0.46571, 0.15181051840684648], [0.23145965192876697, 0.89925, 0.33914333321446782], [-0.56789210890075736, 0.11205, 0.34531471422357196], [0.93180442409841813, 0.75631, 0.089126421370412184], [0.99999379354158746, 0.95557, 0.02256102302053371], [-0.14678982017964187, 0.25461, 0.20385450817101441]]",1
7,2,16,"[[-0.35201693274289997, 1, 0.49390929623698032], [-0.409992061829, 0.97537, 0.50609070376301957], [-0.9293752603812, 0.96198, 0.66119578072544349], [-0.81344292044800004, -0.72175, 0.032054777541048574], [0.1094010277042, 0.98686, 0.30674944173350799], [0.2298867858236, -0.93364, 0.18550639464408619], [-0.57064667833350002, -0.23562, 0.05341483493501107], [0.93119998082819999, -0.95718, 0.30107305326326822], [0.99999814414470001, -0.98553, 0.31656182906345937], [-0.14601378854309999, 0.75369, 0.14344388809417513]]",2
8,0,16,"[[-0.3552776450599423, 0.01174, 0.21081145333089701], [-0.41557818552673154, 0.95838, 0.78918854666910299], [-0.94854287512741009, 1, 0.83967225987427718], [-0.82795282607552356, -0.55028, 0.11965565261748046], [0.11739638139312795, 0.21178, 0.040672087508242326], [0.13872680472997001, -0.51488, 0.13050110272488319], [-0.6817154795838255, 0.87991, 0.31179884550491915], [0.91927400792899494, 0.29341, 0.12496189237854147], [0.9999969125512419, -0.44717, 0.28894570336201697], [-0.18862426379997968, -0.9088, 0.14379245602963928]]",0
8,1,16,"[[-0.35539776444925036, 1, 0.7839125978092446], [-0.41582866957298942, -0.04221, 0.2160874021907554], [-0.9494284870866726, 0.4691, 0.37031522505872944], [-0.8285776519753445, 1, 0.47736097716255355], [0.11778112266737485, -0.46571, 0.15232379777871699], [0.13486128692383559, 0.89925, 0.3451462334100695], [-0.68671894785343424, 0.11205, 0.36067002167922751], [0.91866192321312246, 0.75631, 0.073307145730063444], [0.99999917247221171, 0.95557, 0.020061208741032597], [-0.19013197602395224, 0.25461, 0.20081539043960686]]",1
8,2,16,"[[-0.35552069327428998, 1, 0.4934628522948426], [-0.41606520618289999, 0.97537, 0.50653714770515734], [-0.95027752603811999, 0.96198, 0.66204510942493877], [-0.82919929204479992, -0.72175, 0.037200156014976872], [0.11815710277042001, 0.98686, 0.30075473456008445], [0.13098867858236002, -0.93364, 0.16827310343643234], [-0.69156466783335002, -0.23562, 0.072065712482754396], [0.91809599808282005, -0.95718, 0.29640241555153413], [0.99999981441446995, -0.98553, 0.31382891571358273], [-0.19172137885431001, 0.75369, 0.14942985281569643]]",2
9,0,16,"[[-0.35307127417665707, 0.01174, 0.21060724951661483], [-0.40899636425445524, 0.95838, 0.7893927504833852], [-0.94254881252123501, 1, 0.84086352793606123], [-0.83070047101258726, -0.55028, 0.12138451556081992], [0.12456606356552133, 0.21178, 0.037751956503118994], [0.099787800788328329, -0.51488, 0.12291680683865433], [-0.70361924659730424, 0.87991, 0.31666268881780774], [0.90736233465483251, 0.29341, 0.12277373311262262], [0.999999485425207, -0.44717, 0.28939445319027141], [-0.16743737729999664, -0.9088, 0.14825231804064404]]",0
9,1,16,"[[-0.35299903525990006, 1, 0.78683067569147236], [-0.40876648927639858, -0.04221, 0.21316932430852764], [-0.94242713161155633, 0.4691, 0.36825313186828262], [-0.83089368693004595, 1, 0.47766161856207306], [0.12490414968898332, -0.46571, 0.15408524956964428], [0.097714838256511422, 0.89925, 0.35861703230763753], [-0.70516252638045784, 0.11205, 0.36563128476823492], [0.90680425642841633, 0.75631, 0.067333045629974428], [0.99999988966296161, 0.95557, 0.019878498083638809], [-0.16679093013652696, 0.25461, 0.18854013921051424]]",1
9,2,16,"[[-0.352919069327429, 1, 0.49434204812120625], [-0.40851852061828997, 0.97537, 0.50565795187879381], [-0.94224275260381196, 0.96198, 0.66230103606638335], [-0.83104492920448003, -0.72175, 0.038013485948505329], [0.12521571027704201, 0.98686, 0.29968547798511147], [0.095898867858236009, -0.93364, 0.16422646972782715], [-0.70635646678333497, -0.23562, 0.075089334191725365], [0.906291599808282, -0.95718, 0.29725090701162332], [0.99999998144144697, -0.98553, 0.31672099963474776], [-0.16605213788543102, 0.75369, 0.1467122894340763]]",2
10,0,16,"[[-0.3517785456961095, 0.01174, 0.21030385670601609], [-0.40664106070907585, 0.95838, 0.78969614329398397], [-0.93779980208687252, 1, 0.84147388273164314], [-0.82807507850209783, -0.55028, 0.12063026482878257], [0.12451101059425355, 0.21178, 0.037895852439574142], [0.11663130013138805, -0.51488, 0.12618099382352702], [-0.6739365410995507, 0.87991, 0.31047093023418432], [0.89662705577580548, 0.29341, 0.12052757816567522], [0.99999991423753454, -0.44717, 0.28915608948249827], [-0.13973956288333278, -0.9088, 0.15366440829411526]]",0
10,1,16,"[[-0.35171720470132001, 1, 0.78770324584405071], [-0.40651619857018645, -0.04221, 0.21229675415594931], [-0.93759361754820747, 0.4691, 0.36776752459882961], [-0.82799582492400614, 1, 0.47791323648787243], [0.12455388662519777, -0.46571, 0.15431923891329796], [0.11702864510086819, 0.89925, 0.36473571931844656], [-0.67295500351739446, 0.11205, 0.36603368449767992], [0.89612323419045559, 0.75631, 0.06519239116051756], [0.99999998528839484, 0.95557, 0.02071690135020714], [-0.13854545735153695, 0.25461, 0.18332130367314883]]",1
10,2,16,"[[-0.35165990693274291, 1, 0.49449137298229073], [-0.40640485206182897, 0.97537, 0.50550862701770916], [-0.93738927526038118, 0.96198, 0.6623071722345516], [-0.82789949292044795, -0.72175, 0.037014166442507941], [0.12457157102770421, 0.98686, 0.30067866132294052], [0.11758988678582359, -0.93364, 0.16909251484274632], [-0.67183564667833351, -0.23562, 0.070166194509671723], [0.89566115998082829, -0.95718, 0.29803335624640703], [0.99999999814414475, -0.98553, 0.31937663198336158], [-0.13738521378854313, 0.75369, 0.14333130241781333]]",2
11,0,16,"[[-0.35222975761601827, 0.01174, 0.20999588708027639], [-0.4108735101181793, 0.95838, 0.7900041129197235], [-0.93267496701447872, 1, 0.84079222003677712], [-0.81538751308368296, -0.55028, 0.11533255114199907], [0.11092683509904226, 0.21178, 0.043875228821223806], [0.20110521668856468, -0.51488, 0.14116262987442491], [-0.64009775684992509, 0.87991, 0.29968257358558359], [0.88696284262930092, 0.29341, 0.11702403664493283], [0.99999998570625581, -0.44717, 0.28532198192925579], [-0.1134565938138888, -0.9088, 0.15680877796580286]]",0
11,1,16,"[[-0.35223962729350933, 1, 0.78570354164393275], [-0.41102615980935819, -0.04221, 0.21429645835606725], [-0.93244248233976101, 0.4691, 0.36955527392980136], [-0.81486944332320077, 1, 0.47854031021197557], [0.11038918488335971, -0.46571, 0.15190441585822304], [0.20453715268011574, 0.89925, 0.34965341265721134], [-0.63861333380231922, 0.11205, 0.37781364981690579], [0.88650909789206078, 0.75631, 0.065530037451412407], [0.99999999803845263, 0.95557, 0.022361901753264881], [-0.11224606098020493, 0.25461, 0.18464099832120556]]",1
11,2,16,"[[-0.35225399069327429, 1, 0.49373734149110693], [-0.4111884852061829, 0.97537, 0.50626265850889307], [-0.93222392752603811, 0.96198, 0.66142499481055084], [-0.81435494929204477, -0.72175, 0.032336131931117042], [0.10984615710277042, 0.98686, 0.3062388732583321], [0.20795898867858237, -0.93364, 0.18304326931386874], [-0.63718056466783335, -0.23562, 0.0643859703041645], [0.88609311599808283, -0.95718, 0.29554926093723599], [0.99999999981441445, -0.98553, 0.31835864089848254], [-0.11111852137885432, 0.75369, 0.13866285854624819]]",2
12,0,16,"[[-0.35192995960266971, 0.01174, 0.20973148186869717], [-0.41192891835302992, 0.95838, 0.79026851813130272], [-0.93561249450241313, 1, 0.84121492285193877], [-0.81560625218061378, -0.55028, 0.11531047841065216], [0.11174613918317371, 0.21178, 0.043474598737409213], [0.20601753611476076, -0.51488, 0.14183539735503553], [-0.64057462614165417, 0.87991, 0.29915283423398076], [0.87826880710488353, 0.29341, 0.11507000252683303], [0.9999999976177093, -0.44717, 0.28472830238626029], [-0.099576098968981466, -0.9088, 0.15921346349789023]]",0
12,1,16,"[[-0.35191928363913461, 1, 0.78522313861310966], [-0.41199148797458107, -0.04221, 0.21477686138689031], [-0.93569899764530151, 0.4691, 0.36990178501783222], [-0.81554592577642671, 1, 0.47805677527691337], [0.11170722465111463, -0.46571, 0.15204143970525441], [0.20667162035734876, 0.89925, 0.35255153122205257], [-0.64039577784030921, 0.11205, 0.38302655545794467], [0.87786054638560818, 0.75631, 0.061874341603377798], [0.99999999973846032, 0.95557, 0.022616738986382501], [-0.098859474797360652, 0.25461, 0.17993083273024246]]",1
12,2,16,"[[-0.35190839906932747, 1, 0.49351912019099442], [-0.41204484852061829, 0.97537, 0.50648087980900569], [-0.9358023927526038, 0.96198, 0.66200727478982757], [-0.81552049492920442, -0.72175, 0.032710151617403233], [0.11170361571027704, 0.98686, 0.30528257359276934], [0.20709589886785823, -0.93364, 0.18347017067400956], [-0.64032105646678328, -0.23562, 0.065090063331577352], [0.87748631159980828, -0.95718, 0.29507841530466694], [0.9999999999814414, -0.98553, 0.31934256503762376], [-0.098231852137885434, 0.75369, 0.13701878565212233]]",2
13,0,16,"[[-0.35249665993377827, 0.01174, 0.209853456833478], [-0.41305481972550495, 0.95838, 0.790146543166522], [-0.94397708241706879, 1, 0.8413802076066792], [-0.82285104203010229, -0.55028, 0.11797252241559794], [0.11786602319719562, 0.21178, 0.040647269977722757], [0.16516958935246012, -0.51488, 0.13438349739007202], [-0.67398743769027569, 0.87991, 0.30706315470483031], [0.87043646785081397, 0.29341, 0.11402526529023897], [0.99999999960295161, -0.44717, 0.28597291860702789], [-0.10642934982816359, -0.9088, 0.15855516400783093]]",0
13,1,16,"[[-0.35251790448521791, 1, 0.78478894459880622], [-0.41310819839661078, -0.04221, 0.21521105540119381], [-0.94432319968604017, 0.4691, 0.36997008154434607], [-0.82313279010352358, 1, 0.47721346810396043], [0.11810562995348195, -0.46571, 0.1528164503516935], [0.16362288271431316, 0.89925, 0.36018063045052423], [-0.67530010371204119, 0.11205, 0.38550544165184003], [0.87006873951808117, 0.75631, 0.055698999610106756], [0.99999999996512801, 0.95557, 0.021753990605190992], [-0.10660792997298142, 0.25461, 0.17686093768233793]]",1
13,2,16,"[[-0.35253983990693272, 1, 0.49343564863424216], [-0.4131564848520618, 0.97537, 0.50656435136575784], [-0.94466523927526036, 0.96198, 0.66276003050795473], [-0.82342204949292053, -0.72175, 0.035341745404796884], [0.1183513615710277, 0.98686, 0.30189822408724842], [0.16200958988678582, -0.93364, 0.17644334873001263], [-0.67663510564667828, -0.23562, 0.071021047969233295], [0.86973163115998087, -0.95718, 0.2942057469934205], [0.99999999999814415, -0.98553, 0.31974964024745783], [-0.10684318521378855, 0.75369, 0.13858021605987572]]",2
14,0,16,"[[-0.35489944332229634, 0.01174, 0.21012719840607794], [-0.41982580328758418, 0.95838, 0.78987280159392204], [-0.94170451373617814, 1, 0.83947074147821765], [-0.81185017367168366, -0.55028, 0.11308646917560246], [0.1020443371995326, 0.21178, 0.047442789346179827], [0.23252826489207667, -0.51488, 0.14590757806002502], [-0.67677290628171261, 0.87991, 0.30389258900662908], [0.86339774464180241, 0.29341, 0.11127189148301729], [0.99999999993382527, -0.44717, 0.28251369385373443], [-0.10757155830469393, -0.9088, 0.15641424759659411]]",0
14,1,16,"[[-0.35499838726469568, 1, 0.78192886358835079], [-0.42010375978621478, -0.04221, 0.21807113641164924], [-0.94165975995813866, 0.4691, 0.37229490767796897], [-0.81144770534713651, 1, 0.47803515195648344], [0.10144341732713093, -0.46571, 0.14966994036554759], [0.23501638436190841, 0.89925, 0.33772624050452066], [-0.67705934716160543, 0.11205, 0.40121867802166472], [0.86306716526907756, 0.75631, 0.054280143648872146], [0.99999999999535039, 0.95557, 0.022590209996570142], [-0.10764105732973087, 0.25461, 0.18418472782837234]]",1
14,2,16,"[[-0.35509598399069325, 1, 0.49261105502061486], [-0.4203776484852062, 0.97537, 0.50738894497938514], [-0.9415915239275261, 0.96198, 0.66121910978950627], [-0.81102720494929204, -0.72175, 0.031011072207714784], [0.10082713615710276, 0.98686, 0.30776981800277892], [0.23760095898867856, -0.93364, 0.18651076365972669], [-0.67726051056466785, -0.23562, 0.070327722281512184], [0.86276416311599813, -0.95718, 0.28981156531096697], [0.99999999999981437, -0.98553, 0.31617978668456226], [-0.10770431852137886, 0.75369, 0.13717016206323193]]",2
15,0,16,"[[-0.35511657388704937, 0.01174, 0.21039485405790667], [-0.41842096721459737, 0.95838, 0.7896051459420933], [-0.94145075228936304, 1, 0.8392946129166472], [-0.81485002894528058, -0.55028, 0.11437436657671125], [0.10460738953325543, 0.21178, 0.046331020506641472], [0.20542137748201278, -0.51488, 0.14109802887418632], [-0.69640381771361881, 0.87991, 0.30878015719481133], [0.85705795744030044, 0.29341, 0.11041158362323641], [0.99999999998897082, -0.44717, 0.28348249889248484], [-0.11126192638411565, -0.9088, 0.15622773141528121]]",0
15,1,16,"[[-0.35513845163529273, 1, 0.78271515399416725], [-0.418401834638162, -0.04221, 0.21728484600583278], [-0.94143463466108512, 0.4691, 0.37160494737390043], [-0.81491636071295159, 1, 0.47813919781758196], [0.1046297889769508, -0.46571, 0.1502558548085175], [0.20466885124825446, 0.89925, 0.34474506449078229], [-0.69722724628821409, 0.11205, 0.40167277353257125], [0.85676028870254373, 0.75631, 0.049857012847397839], [0.99999999999938005, 0.95557, 0.022052172366955891], [-0.11141880764396411, 0.25461, 0.18167297676229288]]",1
15,2,16,"[[-0.35515359839906929, 1, 0.4929825850696421], [-0.41836376484852061, 0.97537, 0.50701741493035779], [-0.94141915239275265, 0.96198, 0.66117196631077735], [-0.8150077204949292, -0.72175, 0.032394356357562493], [0.10469071361571028, 0.98686, 0.30643367733166016], [0.20376009589886787, -0.93364, 0.18156971696822655], [-0.69802305105646678, -0.23562, 0.073816057698866455], [0.85648741631159986, -0.95718, 0.28952615763052675], [0.99999999999998146, -0.98553, 0.31696157001552994], [-0.11157043185213789, 0.75369, 0.13812649768685017]]",2
16,0,16,"[[-0.35254442898117488, 0.01174, 0.21038039015016821], [-0.40888682786909958, 0.95838, 0.78961960984983182], [-0.94340845871489387, 1, 0.84130276420413075], [-0.83072500482421341, -0.55028, 0.12140482187767651], [0.12563456492220926, 0.21178, 0.037292413918192754], [0.10090356291366881, -0.51488, 0.12292552561967524], [-0.7055089696189365, 0.87991, 0.31648857148064952], [0.85135132624005005, 0.29341, 0.11137879430960441], [0.9999999999981618, -0.44717, 0.28889068111702704], [-0.10571032106401927, -0.9088, 0.16031642747304378]]",0
16,1,16,"[[-0.35244446021803905, 1, 0.78688255846514488], [-0.40850291128508825, -0.04221, 0.21311744153485507], [-0.94348461795481131, 0.4691, 0.36823052416860863], [-0.83136884809506018, 1, 0.47739859425658704], [0.12647863853026012, -0.46571, 0.15437088157480433], [0.096622513499767262, 0.89925, 0.37860090714646122], [-0.70598296617176193, 0.11205, 0.38586770111597674], [0.85108337182700589, 0.75631, 0.044704779179055534], [0.99999999999991729, 0.95557, 0.020957715238277063], [-0.10550917435252855, 0.25461, 0.1698688973202295]]",1
