Step,ElectorateID,Run_number,Belieftree,Affiliation
3,1,17,"[[-0.36344047051851852, 0.95514, 0.7565323679174516], [-0.39690623881481479, 0.02744, 0.24346763208254846], [-0.96489460602469135, 0.50642, 0.36334691203898672], [-0.89841348938271604, 0.96415, 0.45996735815209644], [0.1710603117037037, -0.5444, 0.17668572980891692], [-0.36740141906172841, 0.91251, 0.3932366165386269], [-0.89211065540740742, 0.14775, 0.31948405156335796], [0.95994212503703702, 0.77688, 0.056243525601722653], [0.98492641975308637, 1, 0.0046311671316793855], [-0.46154462893827164, 0.27536, 0.2264046391646129]]",1
3,2,17,"[[-0.36437173099999998, 1, 0.49956095064147887], [-0.398419943, 0.96835, 0.50043904935852113], [-0.96785579799999999, 0.95417, 0.64753297890636641], [-0.899938401, -0.68271, 0.073184529442302873], [0.17102576799999999, 1, 0.27928249165133073], [-0.36987123999999999, -0.9004, 0.08351677309710466], [-0.89717215900000002, -0.20056, 0.10966191469033124], [0.95980696899999995, -0.97031, 0.30384241742303364], [0.98863999999999996, -1, 0.31305521618060111], [-0.46409392300000002, 0.74237, 0.18992367860892928]]",2
4,0,17,"[[-0.35139261188271603, 0.0366, 0.219658077670186], [-0.37835541409465023, 1, 0.78034192232981392], [-0.9248419174382716, 1, 0.85953208087184985], [-0.87086782278806585, -0.60369, 0.11930741319758342], [0.16802302083333334, 0.21541, 0.021160505930566731], [-0.17596036779835394, -0.48782, 0.069026355226597419], [-0.61012231095679015, 0.88086, 0.33001088953420921], [0.9599120331790123, 0.27597, 0.15138229146018531], [0.99620555555555557, -0.3936, 0.30761663924379501], [-0.2775904038065844, -0.91898, 0.14196382453521314]]",0
4,1,17,"[[-0.35102072940246909, 0.95514, 0.76308807159500791], [-0.37807683184197532, 0.02744, 0.23691192840499214], [-0.92394928080329219, 0.50642, 0.35969728782778504], [-0.86988846525102881, 0.96415, 0.46120863372579085], [0.16778404156049384, -0.5444, 0.17909407844642419], [-0.16858685587489711, 0.91251, 0.42226997664474913], [-0.59994808738765437, 0.14775, 0.29204640840713375], [0.95999228333827158, 0.77688, 0.071522564503292099], [0.99764352263374489, 1, 0.00092042598866606188], [-0.27057928385843621, 0.27536, 0.21324062445615877]]",1
4,2,17,"[[-0.35063617309999995, 1, 0.50088674137547673], [-0.37750399430000003, 0.96835, 0.49911325862452322], [-0.9226705798, 0.95417, 0.64821016692023103], [-0.86894384010000003, -0.68271, 0.064320150510748561], [0.16765457680000001, 1, 0.28746968256902045], [-0.16118712399999999, -0.9004, 0.12193153444311297], [-0.58921721589999998, -0.20056, 0.064108151042373412], [0.95998069689999999, -0.97031, 0.31839719549782691], [0.99850400000000006, -1, 0.32964882948102092], [-0.26348939230000001, 0.74237, 0.1659142895356657]]",2
5,0,17,"[[-0.34904876864711931, 0.0366, 0.21725879222907021], [-0.38941756901577501, 1, 0.78274120777092981], [-0.90709865290637859, 1, 0.86024456827339213], [-0.82635297046467771, -0.60369, 0.10043770447110734], [0.12824550347222222, 0.21541, 0.039317727255500694], [0.12733993870027438, -0.48782, 0.12843378816944573], [-0.47168705182613169, 0.88086, 0.28238630413818955], [0.95998533886316872, 0.27597, 0.14280949653811495], [0.99933425925925923, -0.3936, 0.29081839101169626], [-0.17393173396776407, -0.91898, 0.15555202014255345]]",0
5,1,17,"[[-0.34890543058699586, 0.95514, 0.75758967707736347], [-0.38982291091226334, 0.02744, 0.24241032292263656], [-0.90626990410710562, 0.50642, 0.36481893393519932], [-0.82444179536680384, 0.96415, 0.46189340642551246], [0.12662253887473252, -0.5444, 0.17328765963928819], [0.14045508588334701, 0.91251, 0.38367239944743925], [-0.46479307831835392, 0.14775, 0.30440305258883948], [0.95999897111176946, 0.77688, 0.09100090388153835], [0.99965113635116598, 1, 0.00017336765919206761], [-0.16885057118112484, 0.27536, 0.22075027642299092]]",1
5,2,17,"[[-0.34878561731000002, 1, 0.49819347863771035], [-0.39021739943, 0.96835, 0.50180652136228965], [-0.90546205798000001, 0.95417, 0.64694218223740962], [-0.82259938400999999, -0.68271, 0.048665725553032856], [0.12502645768000001, 1, 0.30439209220955749], [0.15308128759999998, -0.9004, 0.17134891261152208], [-0.45852172159000004, -0.20056, 0.041957518382258842], [0.95999806969000001, -0.97031, 0.31396493951984999], [0.99981439999999999, -1, 0.3252701560988443], [-0.16422893922999998, 0.74237, 0.14745847338752474]]",2
6,0,17,"[[-0.35017479477451985, 0.0366, 0.21612930975192227], [-0.40277792816929581, 1, 0.78387069024807776], [-0.91076644215106306, 1, 0.85960682312837378], [-0.80555882841077964, -0.60369, 0.090815820526702673], [0.10520758391203704, 0.21541, 0.049577356344923565], [0.27372332311671244, -0.48782, 0.15338669260642893], [-0.47278117530435526, 0.88086, 0.27264442685422019], [0.94666422314386145, 0.27597, 0.1350882681463792], [0.99988904320987659, -0.3936, 0.28067040841024138], [-0.13348862232796069, -0.91898, 0.15821020398273045]]",0
6,1,17,"[[-0.35020072407826608, 0.95514, 0.75186066601478652], [-0.40336638812163511, 0.02744, 0.24813933398521348], [-0.91080265388094739, 0.50642, 0.36961564572079514], [-0.80447223938224055, 0.96415, 0.46126164386047125], [0.10406967184996432, -0.5444, 0.16912271041873367], [0.28132734478444626, 0.91251, 0.34553324870656837], [-0.47190574377578048, 0.14775, 0.33922298158432374], [0.94613319614823588, 0.77688, 0.09265559855902207], [0.99995348484682212, 1, 2.5464153456734372e-05], [-0.13119340949081665, 0.27536, 0.22256270699662914]]",1
6,2,17,"[[-0.35023856173099999, 1, 0.49595260709858097], [-0.40392673994299999, 0.96835, 0.50404739290141898], [-0.91089620579800001, 0.95417, 0.64695592264106605], [-0.803519938401, -0.68271, 0.04190666525373439], [0.103042645768, 1, 0.31113741210519946], [0.28800812875999998, -0.9004, 0.19023830607583864], [-0.47155217215899997, -0.20056, 0.043379955541983158], [0.94559980696899992, -0.97031, 0.30669550927102124], [0.99998144, -1, 0.32015355004825402], [-0.12928289392300002, 0.74237, 0.13953267906290301]]",2
7,0,17,"[[-0.34971246579575332, 0.0366, 0.21567539068884473], [-0.40486298802821596, 1, 0.78432460931115533], [-0.93108607369184382, 1, 0.86123091450809341], [-0.8208014714017966, -0.60369, 0.096827952732367564], [0.12136793065200617, 0.21541, 0.041941132759538861], [0.18145388718611871, -0.48782, 0.13484970239619579], [-0.58018852921739261, 0.88086, 0.29438166216183931], [0.9324440371906435, 0.27597, 0.13227070447672998], [0.99998150720164614, -0.3936, 0.28078796305812553], [-0.13624810372132679, -0.91898, 0.15770996790710931]]",0
7,1,17,"[[-0.34969742987710212, 0.95514, 0.75107103909134909], [-0.40502485174955133, 0.02744, 0.24892896090865096], [-0.93190368718412631, 0.50642, 0.36974877188361222], [-0.82126629858429867, 0.96415, 0.45897560443779278], [0.12186262291332858, -0.5444, 0.17127562367859492], [0.17877697930459285, 0.91251, 0.36105457822043491], [-0.58436809917010413, 0.14775, 0.36025990932353186], [0.93180442615309811, 0.77688, 0.076235049756565892], [0.99999379797957633, 1, 3.0518837302178967e-06], [-0.13605245459877555, 0.27536, 0.20244741081573697]]",1
7,2,17,"[[-0.34968185617309999, 1, 0.49562774988007552], [-0.40514467399429999, 0.96835, 0.50437225011992448], [-0.93272462057979999, 0.95417, 0.64985615685592113], [-0.82181699384009999, -0.68271, 0.047909160067948001], [0.12244426457680001, 1, 0.30223468307613099], [0.175500812876, -0.9004, 0.17231160469391318], [-0.58865821721590006, -0.20056, 0.062156126091732947], [0.93119998069690002, -0.97031, 0.30453758580172891], [0.99999814399999998, -1, 0.32031102258978089], [-0.13604828939230001, 0.74237, 0.14068366082284409]]",2
8,0,17,"[[-0.35036874429929221, 0.0366, 0.21603931896074385], [-0.40422716467136932, 1, 0.7839606810392562], [-0.95193101228197397, 1, 0.86200870179985334], [-0.84421691190029946, -0.60369, 0.10622111630508449], [0.14346965510866769, 0.21541, 0.03177018189506213], [0.031075647864353129, -0.48782, 0.10608683704451724], [-0.70197308820289883, 0.88086, 0.3236060209561577], [0.91927400619844057, 0.27597, 0.13152179548343326], [0.999996917866941, -0.3936, 0.28491718853294323], [-0.16637468395355445, -0.91898, 0.15386815798294842]]",0
8,1,17,"[[-0.35039299065028029, 0.95514, 0.75151725080304221], [-0.40422331356660685, 0.02744, 0.24848274919695784], [-0.95287382495788342, 0.50642, 0.36874328824346542], [-0.84521550647790644, 0.96415, 0.45720154165129984], [0.14441968305511046, -0.5444, 0.17405517010523475], [0.024703597240612385, 0.91251, 0.38141673506108242], [-0.70740174655601396, 0.14775, 0.36738773919563078], [0.91866192348707976, 0.77688, 0.060911926495509076], [0.99999917306394348, 1, 3.5526579871647741e-07], [-0.16755366061317006, 0.27536, 0.19028324398197896]]",1
8,2,17,"[[-0.35041818561730997, 1, 0.49593527284278899], [-0.40420446739943, 0.96835, 0.50406472715721107], [-0.95376246205797999, 0.95417, 0.65204635805255984], [-0.84619169938400995, -0.68271, 0.055870765245330627], [0.14534542645768, 1, 0.29208287670210964], [0.018450081287600006, -0.9004, 0.14747865840847399], [-0.71256282172159002, -0.20056, 0.082178247340458935], [0.91809599806969, -0.97031, 0.3030957811263042], [0.99999981439999996, -1, 0.32100697975841763], [-0.16876482893923, 0.74237, 0.14624033336634529]]",2
9,0,17,"[[-0.34950312404988204, 0.0366, 0.21588407511868837], [-0.40237119411189493, 1, 0.78411592488131165], [-0.94336350204699571, 1, 0.86214938793520712], [-0.83761948531671659, -0.60369, 0.10377994769036682], [0.13861160918477797, 0.21541, 0.034070664374426088], [0.054345941310725523, -0.48782, 0.1099520476097908], [-0.70699551470048316, 0.88086, 0.32201942587492183], [0.90736233436640679, 0.27597, 0.12804729091037562], [0.99999948631115687, -0.3936, 0.28262401857523883], [-0.1430624473255924, -0.91898, 0.15735721702967309]]",0
9,1,17,"[[-0.34947173208670401, 0.95514, 0.75222020106629817], [-0.40229644180888091, 0.02744, 0.24777979893370178], [-0.94314650999438443, 0.50642, 0.36845743147780985], [-0.83748873419705427, 0.96415, 0.45794875631870857], [0.1385439577406814, -0.5444, 0.17359381220348158], [0.054427146298748313, 0.91251, 0.37946027326097942], [-0.70792023287413519, 0.14775, 0.37839336724557093], [0.906804256464944, 0.77688, 0.057454934157887022], [0.99999988974185916, 1, 4.8758210319427519e-08], [-0.14228715474842268, 0.27536, 0.18469137657735235]]",1
9,2,17,"[[-0.34943881856173098, 1, 0.49611552275799536], [-0.40222044673994301, 0.96835, 0.50388447724200458], [-0.94286124620579803, 0.95417, 0.65118472078185041], [-0.83728916993840108, -0.68271, 0.053061642403810942], [0.13841054264576802, 1, 0.29575363681433853], [0.054945008128759999, -0.9004, 0.15350238320334217], [-0.70845628217215895, -0.20056, 0.081607470673082508], [0.90629159980696905, -0.97031, 0.30152752716822656], [0.99999998144000002, -1, 0.32135486232247362], [-0.14143648289392299, 0.74237, 0.1420077566328751]]",2
10,0,17,"[[-0.35218385400831365, 0.0366, 0.21596354827992584], [-0.41144519901864918, 1, 0.78403645172007419], [-0.94001891700783258, 1, 0.85989989480002549], [-0.82147824755278609, -0.60369, 0.096533126310008349], [0.11711860153079633, 0.21541, 0.043566978889966343], [0.16322432355178759, -0.48782, 0.12983610167307802], [-0.68089091911674715, 0.88086, 0.31145598507984762], [0.89662705572773449, 0.27597, 0.12377604669364624], [0.99999991438519276, -0.3936, 0.2779220609567542], [-0.13167707455426539, -0.91898, 0.15700980559667382]]",0
10,1,17,"[[-0.35228689761156051, 0.95514, 0.74852752551537238], [-0.41179819224118414, 0.02744, 0.25147247448462762], [-0.93985620133258463, 0.50642, 0.37161269855826884], [-0.82081516455960724, 0.96415, 0.45863696092304329], [0.11624986103209085, -0.5444, 0.16975034051868787], [0.16759028617316646, 0.91251, 0.35500069532637701], [-0.67997003104988474, 0.14775, 0.39446020974360557], [0.89612323419532591, 0.77688, 0.056826836861169724], [0.99999998529891454, 1, 7.0059839517113315e-09], [-0.13111828729978969, 0.27536, 0.19371225106286372]]",1
10,2,17,"[[-0.35239188185617309, 1, 0.49485634597895195], [-0.4121560446739943, 0.96835, 0.50514365402104799], [-0.93970112462057986, 0.95417, 0.64948995205543936], [-0.8201539169938401, -0.68271, 0.047135436988366933], [0.1153790542645768, 1, 0.30337461095619367], [0.17199450081287601, -0.9004, 0.17049934620695853], [-0.67894862821721591, -0.20056, 0.076058715595849077], [0.89566115998069695, -0.97031, 0.29666961419197252], [0.99999999814399998, -1, 0.31797877724941054], [-0.13060364828939228, 0.74237, 0.13879354675580938]]",2
11,0,17,"[[-0.35317230900138563, 0.0366, 0.2157495085895654], [-0.41682419983644153, 1, 0.78425049141043457], [-0.93537815283463877, 1, 0.85885125408828478], [-0.80807970792546435, -0.60369, 0.090700805275402807], [0.10172810025513272, 0.21541, 0.050447940636312458], [0.25470405392529794, -0.48782, 0.14611842829398228], [-0.64348181985279118, 0.88086, 0.29996931375112978], [0.8869628426212891, 0.27597, 0.1202349114358483], [0.99999998573086546, -0.3936, 0.27424113536663497], [-0.10877951242571089, -0.91898, 0.15943621115240458]]",0
11,1,17,"[[-0.35322558634820811, 0.95514, 0.74640398690051357], [-0.41708642563215786, 0.02744, 0.25359601309948637], [-0.9351708268443446, 0.50642, 0.37360532459924994], [-0.80745535527461432, 0.96415, 0.45913249550013141], [0.10099664813761211, -0.5444, 0.16726217990061873], [0.25894537148975555, 0.91251, 0.33759279441680279], [-0.64186267080665127, 0.14775, 0.40786715868047319], [0.88650909789271015, 0.77688, 0.056627901652748509], [0.99999999803985529, 1, 1.0124947133413506e-09], [-0.10778910497330529, 0.27536, 0.19791214423748077]]",1
11,2,17,"[[-0.35327218818561734, 1, 0.49408469625293677], [-0.41732560446739941, 0.96835, 0.50591530374706328], [-0.934975112462058, 0.95417, 0.6485249416380805], [-0.80687539169938405, -0.68271, 0.042624758084553807], [0.10032290542645768, 1, 0.30885030027736565], [0.26289945008128762, -0.9004, 0.18439759012568138], [-0.64029486282172154, -0.20056, 0.069703504968481253], [0.88609311599806972, -0.97031, 0.29426323623545925], [0.99999999981440002, -1, 0.31702514790269032], [-0.10684036482893923, 0.74237, 0.1346105207676879]]",2
12,0,17,"[[-0.35282038483356426, 0.0366, 0.21569863067942652], [-0.41597069997274028, 1, 0.78430136932057348], [-0.9370630254724398, 1, 0.8592239260874498], [-0.81076328465424408, -0.60369, 0.091851590933676175], [0.10511301670918878, 0.21541, 0.04892448297887405], [0.23911734232088297, -0.48782, 0.14337020575159071], [-0.64780530330879849, 0.88086, 0.30149099007759728], [0.87826880710354827, 0.27597, 0.11878837263013542], [0.99999999762181091, -0.3936, 0.2748527373164712], [-0.10012991873761848, -0.91898, 0.16149769422420532]]",0
12,1,17,"[[-0.35281341151309442, 0.95514, 0.74681945802736849], [-0.41597152341762106, 0.02744, 0.25318054197263151], [-0.93710277691257926, 0.50642, 0.37319510220607649], [-0.81078738070328193, 0.96415, 0.45887598574488042], [0.10515088641834827, -0.5444, 0.16792891204904314], [0.23905938286530073, 0.91251, 0.34625504365983167], [-0.64776235610755351, 0.14775, 0.40901316085788469], [0.87786054638569466, 0.77688, 0.05191920923071762], [0.99999999973864739, 1, 1.3437460116009226e-10], [-0.099651880663107373, 0.27536, 0.19281258611719129]]",1
12,2,17,"[[-0.35280221881856172, 1, 0.49424568217723958], [-0.41595256044673995, 0.96835, 0.50575431782276048], [-0.93715751124620583, 0.95417, 0.64899694570904853], [-0.81085753916993841, -0.68271, 0.043973008919339016], [0.10524329054264576, 1, 0.30703004537161244], [0.23868994500812876, -0.9004, 0.18150592525520043], [-0.64783248628217216, -0.20056, 0.071269706856432899], [0.87748631159980706, -0.97031, 0.29443327165676653], [0.99999999998143996, -1, 0.31868585277033729], [-0.099244036482893927, 0.74237, 0.1341052434612629]]",2
13,0,17,"[[-0.35297006413892734, 0.0366, 0.21603992003912389], [-0.41366178332879006, 1, 0.78396007996087602], [-0.94621883757873992, 1, 0.85968265354012807], [-0.82483554744237397, -0.60369, 0.097684282657732074], [0.11889383611819812, 0.21541, 0.042633063802140068], [0.14818622372014717, -0.48782, 0.12699592817650487], [-0.70019255055146645, 0.88086, 0.31570011214459981], [0.87043646785059137, 0.27597, 0.11870138693440391], [0.99999999960363517, -0.3936, 0.27827011569357718], [-0.11602165312293641, -0.91898, 0.16033245705091426]]",0
13,1,17,"[[-0.35297512153507926, 0.95514, 0.74786843553948001], [-0.41356953645568284, 0.02744, 0.25213156446052004], [-0.94659037025501047, 0.50642, 0.3719552158034401], [-0.82540165076043759, 0.96415, 0.45810620768878546], [0.11945011818911309, -0.5444, 0.16993857650777444], [0.14454125104870677, 0.91251, 0.36515282495387741], [-0.70228231414767384, 0.14775, 0.40417230679889393], [0.8700687395180926, 0.77688, 0.044309265885350106], [0.99999999996515299, 1, 1.656901492443143e-11], [-0.11659358408841432, 0.27536, 0.18636560234530958]]",1
13,2,17,"[[-0.35298022188185618, 1, 0.49472630971459669], [-0.413475256044674, 0.96835, 0.50527369028540337], [-0.94696075112462053, 0.95417, 0.65009654577132958], [-0.82597075391699382, -0.68271, 0.048988382945749941], [0.12000932905426458, 1, 0.3009150712829205], [0.14086899450081289, -0.9004, 0.16674413726379123], [-0.70438624862821719, -0.20056, 0.080680471234658352], [0.86973163115998076, -0.97031, 0.2946559975737284], [0.99999999999814404, -1, 0.32027101189846541], [-0.11720440364828939, 0.74237, 0.13764838202935653]]",2
14,0,17,"[[-0.35357001068982125, 0.0366, 0.21634781564874897], [-0.41326863055479834, 1, 0.78365218435125106], [-0.94516147292978991, 1, 0.85915884256421415], [-0.82576425790706232, -0.60369, 0.098088032814757101], [0.11861563935303301, 0.21541, 0.042753124621028808], [0.13469770395335787, -0.48782, 0.12453059054265488], [-0.71503209175857774, 0.88086, 0.31924776334383392], [0.86339774464176522, 0.27597, 0.11751107394507108], [0.99999999993393918, -0.3936, 0.27878055494630588], [-0.11950360885382273, -0.91898, 0.15993001722213426]]",0
14,1,17,"[[-0.35359468287134388, 0.95514, 0.74809834580098755], [-0.4132406048607577, 0.02744, 0.25190165419901245], [-0.94516871603400132, 0.50642, 0.37175476746690067], [-0.82587688676805826, 0.96415, 0.45842945849571654], [0.11867868242521508, -0.5444, 0.16981577403738288], [0.13367216680649424, 0.91251, 0.36672618424164077], [-0.71590430855302312, 0.14775, 0.40666315320202373], [0.86306716526907901, 0.77688, 0.04058237659068635], [0.99999999999535372, 1, 2.1877645052485165e-12], [-0.11971914454512191, 0.27536, 0.18602828596346149]]",1
14,2,17,"[[-0.35361902218818564, 1, 0.49489075192689486], [-0.41321852560446742, 0.96835, 0.5051092480731052], [-0.94515107511246199, 0.95417, 0.64959410948192609], [-0.82595207539169935, -0.68271, 0.048990773399860382], [0.11870493290542646, 1, 0.30141511711821345], [0.13288689945008131, -0.9004, 0.16546595090958602], [-0.7166386248628217, -0.20056, 0.082642526923050116], [0.86276416311599813, -0.97031, 0.29354031261714975], [0.99999999999981437, -1, 0.32027107088579598], [-0.11990044036482894, 0.74237, 0.13808013866441815]]",2
15,0,17,"[[-0.35373666844830354, 0.0366, 0.21635011691827605], [-0.41385310509246642, 1, 0.7836498830817239], [-0.94827691215496501, 1, 0.85922877348149596], [-0.8280440429845104, -0.60369, 0.098944584302430402], [0.12056927322550551, 0.21541, 0.041826642216073698], [0.12328295065889297, -0.48782, 0.12239208620269776], [-0.7244470152930963, 0.88086, 0.3215119062765221], [0.85705795744029423, 0.27597, 0.11638066434092596], [0.99999999998898992, -0.3936, 0.2791110910965619], [-0.11708393480897045, -0.91898, 0.1606042520832924]]",0
15,1,17,"[[-0.35374662438284582, 0.95514, 0.74785001386058403], [-0.4138727473147677, 0.02744, 0.25214998613941592], [-0.94840249547120015, 0.50642, 0.37187016618316182], [-0.8281502515690744, 0.96415, 0.45813354857785721], [0.12065582432336201, -0.5444, 0.16999628523898103], [0.12268962224086589, 0.91251, 0.3699797577304606], [-0.72493990780706974, 0.14775, 0.4087987721718967], [0.85676028870254395, 0.77688, 0.037418748229131348], [0.9999999999993805, 1, 2.9019776134213201e-13], [-0.11701588593934958, 0.27536, 0.18380272186822103]]",1
15,2,17,"[[-0.35375490221881856, 1, 0.49479350276039652], [-0.41389485256044672, 0.96835, 0.50520649723960342], [-0.94852510751124619, 0.95417, 0.64993947843363098], [-0.82824520753916997, -0.68271, 0.049713207601328351], [0.12073449329054264, 1, 0.30034731396504066], [0.12218868994500813, -0.9004, 0.16404761698365383], [-0.72536086248628218, -0.20056, 0.084190576062865133], [0.85648741631159986, -0.97031, 0.29306187893974245], [0.99999999999998146, -1, 0.32084770464745571], [-0.11693004403648288, 0.74237, 0.13785222336628286]]",2
16,0,17,"[[-0.35443111140805061, 0.0366, 0.21618580524237188], [-0.41774218418207776, 1, 0.78381419475762804], [-0.94650448535916087, 1, 0.85859593647848242], [-0.81988234049741848, -0.60369, 0.095361642598324581], [0.11102821220425091, 0.21541, 0.046042420923192877], [0.17804715844314883, -0.48782, 0.13207066807464884], [-0.71157450254884935, 0.88086, 0.31584961947737211], [0.85135132624004906, 0.27597, 0.11412335807621725], [0.99999999999816502, -0.3936, 0.27641201506156371], [-0.1045139891348284, -0.91898, 0.16154433931019799]]",0
16,1,17,"[[-0.35446021658437943, 0.95514, 0.74623621412042718], [-0.4179003663086357, 0.02744, 0.25376378587957277], [-0.94645033272949342, 0.50642, 0.37333031018128759], [-0.81957003354254332, 0.96415, 0.45834561997557144], [0.1106581099097816, -0.5444, 0.16832406984314102], [0.1801586162987821, 0.91251, 0.35815443036285444], [-0.71112532104094262, 0.14775, 0.42003061400049202], [0.85108337182700589, 0.77688, 0.036288954945904568], [0.9999999999999174, 1, 4.0395592885394737e-14], [-0.10400211812524661, 0.27536, 0.18552600069070865]]",1
16,2,17,"[[-0.35448849022188184, 1, 0.49417726989281352], [-0.41805748525604469, 0.96835, 0.50582273010718637], [-0.94638751075112471, 0.95417, 0.64936018597322254], [-0.81924952075391699, -0.68271, 0.046651221069557276], [0.11028144932905426, 1, 0.30398859295722025], [0.18231886899450081, -0.9004, 0.17296365425103602], [-0.71063608624862817, -0.20056, 0.081484332036774965], [0.85083774163115999, -0.97031, 0.29092719942719208], [0.99999999999999811, -1, 0.31949873453607347], [-0.10349300440364828, 0.74237, 0.13512607974892349]]",2
